,R&D,Administration,Marketing,Profit,Location
1371,81044.02074697494,41106.12861308048,293234.33563985047,100608.08443923929,0.0
1372,78447.9158103349,32763.625771570703,193025.90701783137,89830.37779031655,0.0
1373,119634.38235022388,39663.43798696009,220122.65965189668,112705.57724605505,0.0
1374,90246.75387760298,29329.82595485343,264740.084566772,126656.43470813845,0.0
1375,121264.71244973036,32566.283952760255,203450.65530364672,144213.19102427977,0.0
1376,69877.96842527836,34468.892613035,184361.80436651976,90370.72090020575,0.0
1377,83109.06303527066,28163.670756546075,280730.32613386534,127029.76535854752,0.0
1378,75193.33598013922,40265.57920625742,184092.54026003438,59013.91622257795,0.0
1379,125692.44755027827,34387.74151311683,240031.9855805826,138697.86739445708,1.0
1380,88400.20026667863,41896.97578836171,209595.1440700703,76091.26656905541,0.0
1381,83367.76092204422,27626.940052819748,204604.6855274513,110476.14327279448,0.0
1382,110571.31572230878,29623.249536925956,215269.15875291065,131249.6847684245,0.0
1383,79864.1783734024,37482.11902177758,246266.08406950103,108664.95380771728,0.0
1384,89085.2604247594,36860.87754637847,136038.13540826034,79303.00689132951,0.0
1385,71789.54045159034,27734.704490052696,291759.9623292934,120901.81897004021,0.0
1386,83730.99363673375,42166.52912134782,134153.69722513034,60901.6372265215,0.0
1387,61819.90522285432,31900.594331131186,286608.31294246466,101450.38994551086,0.0
1388,96815.8275508608,38708.66908917329,289013.2585142065,113911.69978252886,1.0
1389,97856.28166572284,32928.38305661239,251323.79654066023,124358.88344411002,1.0
1390,121354.23809734364,35268.242094880596,247274.00906150695,138420.6326703053,1.0
1391,109180.03980280053,37404.94209325228,210409.83870012188,109672.98585206518,0.0
1392,48413.35366092567,34374.61999538535,294510.28435359563,83882.78073918376,0.0
1393,43975.942636658,38208.360063376604,139390.99390620773,40032.59502775194,0.0
1394,79429.64464671015,29948.71124833197,189217.95697375474,103927.72435180981,0.0
1395,98011.9716614365,31476.79602511295,170020.40486835613,109566.61250131018,0.0
1396,82024.07307123028,36306.577420336616,170602.29808642674,80642.50967923072,0.0
1397,63321.80540755292,33234.25017892055,204579.5463748914,96181.44827409396,0.0
1398,104281.7954005889,38632.581684831894,200414.29269678518,102976.90090546859,0.0
1399,110076.50677871298,39258.2802124483,229669.64826269879,113052.60187658393,0.0
1400,84419.31111420614,43982.755629260086,310379.5239260996,95681.1634510037,0.0
1401,132881.93710824073,34470.89125592687,291459.8191805882,149260.48222864003,1.0
1402,81759.66825684947,33599.436782120945,125610.29875404654,84537.50678222935,0.0
1403,87486.45941946359,34364.80136619667,290519.35069997894,116407.95284327124,0.0
1404,90712.42783837255,32594.89210480557,143075.83911841223,95577.78419410589,0.0
1405,78252.01615674984,38696.787841173325,166723.07686725084,75006.8594368817,0.0
1406,96162.52982626074,40073.59099012594,312240.9930268323,114075.49279834374,1.0
1407,76117.03230709127,35434.819301069816,226467.7710250198,90566.09422433522,0.0
1408,93406.2710246657,28387.325088270743,372426.9643107513,162101.305279192,1.0
1409,83003.3193029411,31240.474239634907,244522.714807182,111787.51850817875,0.0
1410,95429.40907000563,43858.08252319612,254255.7036938206,75696.54090072379,1.0
1411,80707.90490924385,35425.19127197763,249854.8476814019,93564.89068139074,0.0
1412,80043.41229231839,30437.946681284848,221448.07089913794,112321.52715749334,0.0
1413,83672.86306799897,39735.29345713667,328447.85669572355,102534.8884843518,0.0
1414,103141.88859886148,34628.824057638376,156333.8355276982,101681.52187367086,0.0
1415,116253.86566777462,39684.51832203429,276195.58971997845,121694.72319705553,1.0
1416,130032.54493938836,33158.298218987955,238099.6167945078,151780.79637711492,1.0
1417,72377.40098573932,27050.809632277294,180341.67301384415,117943.38043044585,0.0
1418,70371.36422230543,37466.65596421562,202440.09490905353,81503.13341630266,0.0
1419,104855.82304275193,30634.583982533273,280800.507261988,147595.2880120611,1.0
1420,80903.07939823448,41696.03427235871,340198.136413709,97037.8453783348,0.0
1421,63401.38346202418,26482.19944040473,316490.41446775757,118933.62999210974,0.0
1422,63924.97942443177,39059.6792419085,228611.7962881174,80360.91767503318,0.0
1423,100537.28310022387,34950.312204738046,150187.1087173061,94718.45240811893,0.0
1424,105019.82989379844,27708.828092464606,303456.9292735602,160113.2956959092,1.0
1425,98977.88413759453,34600.058999420275,255828.64464806352,119954.73412620592,1.0
1426,93770.28669818353,34909.62089060224,254533.53636057855,102174.91770237626,1.0
1427,98548.89008412253,37646.43165111216,212170.10695386774,98282.26245160817,0.0
1428,61636.29986822591,33493.417658090024,265753.67334849393,92137.1973037862,0.0
1429,95684.8782695275,34062.43173436831,113469.71380532348,93637.87620448836,0.0
1430,79588.33485763626,38775.95148979536,254205.64936813744,81002.07886087969,0.0
1431,85308.58533851724,44113.99045078326,298531.3051016008,90044.32377153495,0.0
1432,96379.01839687955,41623.017371578484,243850.23227781337,84771.96289940337,1.0
1433,67967.24504603464,33994.66407930273,197926.06270472571,95089.23914344114,0.0
1434,94724.32063394417,32776.610319178864,359882.39428839943,151710.12414751333,1.0
1435,71501.48589405736,33795.02366846912,208599.9540257093,92034.363966731,0.0
1436,76893.85727121224,34272.448859660464,275154.03074139555,102524.8938646267,0.0
1437,76180.69220522209,44276.157075227784,172591.4968872831,47736.11927163083,0.0
1438,122593.93134689268,38128.30433344246,148879.30169423218,109341.79583586786,0.0
1439,60132.130400903094,36954.83936044146,214822.579859017,77663.87105398177,0.0
1440,102757.44821587621,35248.7140525029,186774.95436276638,107005.9588566235,0.0
1441,78561.08476683075,33430.36661605244,301312.8032026863,120084.503128865,0.0
1442,141580.93408669726,39875.0474321142,221067.05743433617,122452.37857541538,0.0
1443,90414.09216519078,29844.044823537646,188453.5471478298,116752.59425105632,0.0
1444,108271.66234470908,31656.79339411351,286536.25588671834,143144.22571265197,1.0
1445,65150.38830906712,33426.8891259324,212545.61871439285,82966.83646961433,0.0
1446,60751.99300194724,31529.81030147233,154069.72694296064,76567.97592145758,0.0
1447,144570.3745924904,28469.037460785712,161770.77124340733,154990.87948247895,0.0
1448,80584.5278543724,37436.499827627966,239406.0382927655,97820.6331410441,0.0
1449,72673.4232137696,36226.490502277025,217333.09081047427,86330.04174697894,0.0
1450,78942.65011003589,20492.64072780745,272015.5346648597,154053.21170942447,0.0
1451,85429.50010232693,30767.011765889878,321014.15748431534,139065.55908953364,0.0
1452,88383.25277095556,35923.348498067615,210513.66029690293,97690.57757091272,0.0
1453,109127.89079407896,38415.63001593712,199526.9425978812,106347.8247621331,0.0
1454,73687.27480798641,39884.280667782106,288479.6496061185,85913.53145297924,0.0
1455,63631.0393303193,28366.625272259946,209553.24415894254,96035.51423029826,0.0
1456,83165.00611425535,40414.21302893128,243106.46054083356,81703.5472908364,0.0
1457,57666.1430302381,26196.329094889876,230476.97593247992,110060.04893704735,0.0
1458,71070.17730641186,42664.92861959961,144646.82627659861,51700.805088016125,0.0
1459,102142.58751825035,28443.877511679013,250013.5668589914,147005.8803163002,1.0
1460,56769.87841497807,41458.42868062589,162473.16841953972,49293.15502058572,0.0
1461,61808.36199249192,38124.38606935133,325022.24267285055,95093.0331883372,0.0
1462,108750.96063670127,27649.47506134677,277397.95765144326,143108.68010213898,1.0
1463,95477.07176589701,38551.497065654796,250003.1775476946,99868.24324045479,1.0
1464,93178.32101682195,30641.600512654124,263371.0855037796,128141.90824717864,1.0
1465,75987.65383518803,37097.70062112676,326409.1281980238,107387.6190994063,0.0
1466,81116.48682040587,31545.919736441316,105201.69654427988,85002.7485903097,0.0
1467,87714.35818476265,28428.06758401041,38502.96216340153,85084.65475844199,0.0
1468,67471.8354939797,27039.594457800344,161493.0280108283,95862.2540861749,0.0
1469,112793.87533454737,32343.020935435226,289105.10308024334,143902.6109346881,1.0
1470,108771.51231443736,37958.444695162274,185161.49713540703,105657.83644910232,0.0
1471,85173.14879565817,31788.10203573484,356150.36289113865,135379.0822091644,0.0
1472,70956.29786882421,29560.8318245677,201217.52189252473,106089.84157085237,0.0
1473,85865.24068153372,42126.721810348674,242338.14183188643,85261.90712726813,0.0
1474,69443.67697437925,29869.33279063111,159557.57851617486,90259.5339307877,0.0
1475,76708.02410713218,32770.80310394205,189718.36949473782,90690.76385138331,0.0
1476,92442.82104563541,32902.45064220653,277995.79753494315,124286.14941469932,1.0
1477,80968.99794622407,40626.648972663905,237360.7794748525,79244.98927057564,0.0
1478,113866.33812678177,36067.76290383155,244551.21840640207,120416.09209308615,1.0
1479,96185.66830852954,31048.54957739678,282197.6172773445,115583.62283358583,1.0
1480,79618.76159055057,30877.61726182722,357665.47226343496,137327.71970924787,0.0
1481,79047.94068450206,39874.04481210074,178901.24928015505,70622.71176005653,0.0
1482,120652.8345080111,33039.84655895062,207551.69820809676,128660.89937163747,0.0
1483,97867.6113299123,31599.107491274517,260067.20272377052,132261.93003133946,1.0
1484,109066.63557019635,33938.67467250273,309333.8199412881,144246.72014529107,1.0
1485,80188.18131918041,27219.971199451647,195959.97924357574,103340.8515289819,0.0
1486,92841.22407662761,36860.68560569732,293887.853023872,114320.77068689065,1.0
1487,85903.49010686173,38297.05268444243,202362.37975671224,85319.42937371497,0.0
1488,120948.41535051487,38051.24514503183,112317.63637688998,91019.36537195525,0.0
1489,71085.12529870149,26431.981080217418,267610.97275391134,124810.86421303957,0.0
1490,68770.09664842319,30200.180894081223,252000.39947605136,109279.30935007175,0.0
1491,78463.2567148319,43539.70627935134,206114.54963320686,62542.84110850152,0.0
1492,103417.70106631887,30384.271322919438,224978.9902862568,124572.63702044776,0.0
1493,88220.01189327409,38419.50933291149,295604.65483580064,113099.38008245826,0.0
1494,89151.51907017505,32527.787762079548,154659.48968194367,103323.35935733092,0.0
1495,85042.51967301249,31299.89688022337,163737.05627836467,104515.92266949512,0.0
1496,106228.73805097115,40967.18696409126,275410.58532382204,102801.82284965996,1.0
1497,74636.45339233594,39082.080278415335,245915.53922612793,81469.2225832056,0.0
1498,70507.5287174731,40330.08773632288,336715.0341411696,92004.90467474161,0.0
1499,50787.208370536144,35617.251081202136,251909.3379460758,77119.2592118298,0.0
1500,78878.58564758339,32810.67492658651,370224.57630160596,130602.29134580675,0.0
1501,98341.9226476159,36862.29971652324,255497.7265299574,111909.23989913659,1.0
1502,95455.43918192042,30318.714872433895,285440.286264583,134673.5427658634,1.0
1503,102571.35719457264,26071.215093782466,257215.99876160765,153247.06598924374,1.0
1504,50222.21273028534,33522.15152983765,231723.7198387479,77112.44580758472,0.0
1505,104851.69469284888,37651.5602262013,211439.38602432187,94318.98494854025,0.0
1506,92877.42289135113,39841.04457203862,286231.23071818263,95411.35836953926,1.0
1507,109089.70646891993,32607.589789099842,332442.693965755,159229.72512057284,1.0
1508,79999.99443895585,36194.53000392902,150667.2474182353,82384.51688211286,0.0
1509,96639.6593955207,34640.51126391275,179095.38235706126,101638.75530510885,0.0
1510,105825.61643066497,34884.62704378063,198272.46900118093,124024.29631490144,0.0
1511,81194.37035310014,30713.16541579461,227511.06736738762,110378.97752445229,0.0
1512,75542.11343806576,24870.214318069728,237260.00626302577,119748.14794276323,0.0
1513,118627.98846637693,31818.038019938213,291996.8115585699,138705.844024684,1.0
1514,97064.64105519056,36814.88744272525,180792.86400748536,88011.21903408668,0.0
1515,101103.40566073949,28277.4361951657,305814.58512032096,146845.7753790174,1.0
1516,99957.17475836533,35565.79555055965,321742.2761392612,134903.61056224426,1.0
1517,40964.620126623035,29600.18656665523,305484.49567379465,94381.31928384441,0.0
1518,88836.52898217746,36843.85740950644,155924.65949449182,81445.93474609288,0.0
1519,112875.67035753574,38391.58986398477,262941.95163594064,121667.30111500465,1.0
1520,79404.12511868379,34840.35867247016,295939.8195673838,107927.04686085139,0.0
1521,101592.16946140936,37664.41237918536,171759.88549417528,93385.0553518253,0.0
1522,93155.83580619954,41264.83359855111,287918.9867272906,102479.64151919533,1.0
1523,85841.39804527006,43505.545893987925,284663.99494841014,72094.62278143833,0.0
1524,86762.80983605294,34699.32063783518,224304.22686071257,105837.1801210797,0.0
1525,65283.6321118773,32183.244336578133,315098.9486235229,109261.47992339739,0.0
1526,87397.77789018775,35067.27025979885,139369.33950843755,89901.01696740963,0.0
1527,91074.91281431279,39064.17689740307,205680.6075721889,90198.86119901037,0.0
1528,73840.29100572594,36528.32163036517,212427.423958893,83892.62998224987,0.0
1529,79345.99926059252,35630.33932312423,260028.2922032368,101551.29190902722,0.0
1530,93669.22313856843,38814.04461130242,188018.66198478566,90950.55635143621,0.0
1531,79378.4166648514,29270.44811089744,204317.3611073919,110908.67746713458,0.0
1532,84419.51040746096,29876.043089634586,316471.3874406439,130463.73752683979,0.0
1533,123431.88943673167,41353.761838841485,219000.51986736542,122288.28977673742,0.0
1534,80164.87704983434,34749.306031780354,185964.17819586574,88764.26023300388,0.0
1535,97549.97420300238,44604.21041532793,226073.34709306934,85939.0931674678,0.0
1536,107356.28466198544,33804.600737471745,222366.4884545788,117293.96508067484,0.0
1537,81753.26124268887,28573.410844494316,178763.17086607625,119282.36988294167,0.0
1538,116872.31796852418,37635.54705312141,184737.37999125378,117693.26315794636,0.0
1539,94697.94081678893,34089.38835963768,293707.01878743485,127126.75649332364,1.0
1540,94617.36859911324,37643.16556056442,119023.5147068352,77143.20257957432,0.0
1541,104997.03600181578,40351.42935114242,206613.8434984621,89675.00370632314,0.0
1542,109292.8877766413,34144.3243342811,131942.02993812732,108228.3362538737,0.0
1543,105671.70487976144,33505.13768281203,238396.52774824598,131668.04660411662,1.0
1544,118108.46640384222,32393.852883732994,291763.8091823754,152474.45992762802,1.0
1545,87376.20437490998,37335.03920679823,135853.7770801365,64400.25163188035,0.0
1546,90655.45272944402,36165.662804546795,186791.93327506955,95569.61469869567,0.0
1547,73445.21357093149,34435.15329955411,244372.4892566591,93105.12183372134,0.0
1548,107753.43644396887,33769.53659054126,204701.20882258622,126948.0357701566,0.0
1549,152701.7424888246,29730.689430858827,243916.89977869115,180247.560869187,1.0
1550,80463.88707594837,31733.83254948033,235521.5881088685,109227.92877348502,0.0
1551,79946.6785156203,43801.660113077,148439.40756343596,51060.42491302388,0.0
1552,61684.583750702725,35841.284816739455,202187.4315941441,75340.71138963112,0.0
1553,109384.85307416061,31753.779420734096,161997.83134851314,115674.84500112628,0.0
1554,57262.22733523756,31133.003819190122,322594.7186015254,110811.39662898003,0.0
1555,128452.88438400633,37471.75092440868,280949.0161058191,140583.8872301689,1.0
1556,96671.03684985875,44533.24631127116,191126.1233947832,72082.35297905529,0.0
1557,78239.54021122087,37325.489085726396,268571.89042985794,91861.86558815505,0.0
